start_index_frame,end_index_frame,duration_frames,unique_name,start_time,end_time
69.0,161.0,5,ID0-fromFrame69.0_toFrame161.0,2.877875,6.715041666666666
1909.0,1932.0,2,ID3-fromFrame1909.0_toFrame1932.0,79.62120833333333,80.5805
874.0,2415.0,29,ID1-fromFrame874.0_toFrame2415.0,36.45308333333333,100.725625
1012.0,2668.0,46,ID2-fromFrame1012.0_toFrame2668.0,42.20883333333333,111.27783333333332
2599.0,2668.0,4,ID4-fromFrame2599.0_toFrame2668.0,108.39995833333333,111.27783333333332
2599.0,2668.0,4,ID5-fromFrame2599.0_toFrame2668.0,108.39995833333333,111.27783333333332
2599.0,2668.0,4,ID6-fromFrame2599.0_toFrame2668.0,108.39995833333333,111.27783333333332
